player_id,total_appearances,total_goals,total_assists,total_minutes,total_yellow_cards,total_red_cards,goals_per_90,assists_per_90
6949,82,18,11,5004,8,0,0.324,0.198
6968,84,0,1,7180,17,1,0.0,0.013
6970,37,9,3,2317,4,0,0.35,0.117
6980,17,0,0,527,2,0,0.0,0.0
6986,110,10,10,6449,3,1,0.14,0.14
6994,114,1,8,8622,14,0,0.01,0.084
7023,55,2,7,4135,16,0,0.044,0.152
7025,142,8,5,8898,28,0,0.081,0.051
7028,92,7,0,7814,8,0,0.081,0.0
7041,90,6,3,7683,13,0,0.07,0.035
7043,63,15,3,2440,12,0,0.553,0.111
7054,12,0,0,914,2,0,0.0,0.0
7063,3,0,0,90,0,0,0.0,0.0
7072,20,1,0,1702,7,0,0.053,0.0
7079,220,0,0,19669,22,1,0.0,0.0
7087,16,0,0,1125,3,0,0.0,0.0
7088,26,0,2,1965,3,0,0.0,0.092
7090,82,0,0,7380,8,0,0.0,0.0
7093,225,4,4,16957,58,0,0.021,0.021
7096,144,6,5,11860,50,4,0.046,0.038
7101,37,5,2,2896,7,0,0.155,0.062
7102,1,0,0,33,0,0,0.0,0.0
7109,227,1,3,17271,19,0,0.005,0.016
7110,2,0,0,180,0,0,0.0,0.0
7133,15,5,1,703,2,0,0.64,0.128
7152,211,13,7,18317,22,0,0.064,0.034
7153,44,2,3,2174,7,0,0.083,0.124
7161,342,66,80,20754,15,0,0.286,0.347
7194,13,0,1,523,1,0,0.0,0.172
7214,1,0,0,90,0,0,0.0,0.0
7215,58,0,0,5117,0,0,0.0,0.0
7237,161,2,20,11576,21,1,0.016,0.155
7252,158,14,21,8905,6,2,0.141,0.212
7253,29,0,0,2495,4,0,0.0,0.0
7264,37,3,1,3007,12,0,0.09,0.03
7288,117,0,0,10249,7,2,0.0,0.0
7309,102,1,3,8808,13,0,0.01,0.031
7311,10,0,0,765,1,0,0.0,0.0
7319,92,7,3,7695,24,1,0.082,0.035
7326,63,1,3,5112,13,0,0.018,0.053
7330,28,0,1,2216,7,0,0.0,0.041
7337,11,0,0,628,1,0,0.0,0.0
7345,112,1,4,9844,35,0,0.009,0.037
7346,26,1,2,1741,5,0,0.052,0.103
7353,23,0,2,946,3,0,0.0,0.19
7358,50,0,2,4334,18,1,0.0,0.042
7373,44,2,3,3538,11,0,0.051,0.076
7394,42,9,3,2216,4,0,0.366,0.122
7397,4,0,0,315,2,0,0.0,0.0
7401,119,9,1,9991,30,1,0.081,0.009
7402,5,0,0,435,0,0,0.0,0.0
7423,17,1,1,1256,4,0,0.072,0.072
7427,120,36,16,8482,9,0,0.382,0.17
7444,148,16,25,9232,30,0,0.156,0.244
7445,22,0,0,1781,9,0,0.0,0.0
7448,27,0,4,2315,11,0,0.0,0.156
7449,267,5,21,22743,25,0,0.02,0.083
7451,110,10,8,8205,18,1,0.11,0.088
7468,39,6,7,2772,5,0,0.195,0.227
7476,208,9,23,16196,59,0,0.05,0.128
7480,27,3,0,1108,4,1,0.244,0.0
7486,41,0,0,3363,8,0,0.0,0.0
7492,38,1,2,3149,7,1,0.029,0.057
7499,24,0,2,1602,5,0,0.0,0.112
7501,52,1,11,3108,2,0,0.029,0.319
7512,85,2,3,5530,28,0,0.033,0.049
7519,20,1,0,1664,7,0,0.054,0.0
7520,163,20,14,12191,10,1,0.148,0.103
7528,21,0,1,950,2,0,0.0,0.095
7537,42,0,0,3757,1,0,0.0,0.0
7542,118,2,6,9947,31,1,0.018,0.054
7563,19,0,0,1676,1,0,0.0,0.0
7568,115,2,2,9986,29,2,0.018,0.018
7572,23,2,0,1872,9,0,0.096,0.0
7575,27,0,0,1694,13,0,0.0,0.0
7589,113,0,0,10029,7,1,0.0,0.0
7593,190,0,6,15570,40,1,0.0,0.035
7594,34,4,0,2629,6,0,0.137,0.0
7600,267,16,55,18826,25,0,0.076,0.263
7602,191,8,14,14475,45,4,0.05,0.087
7607,139,13,28,9450,1,0,0.124,0.267
7611,87,25,10,4648,3,0,0.484,0.194
7612,40,0,0,3528,6,1,0.0,0.0
7629,2,0,0,34,1,0,0.0,0.0
7631,128,5,0,9610,44,0,0.047,0.0
7633,36,1,2,2766,4,0,0.033,0.065
7642,6,0,0,416,1,0,0.0,0.0
7663,354,43,52,20149,30,0,0.192,0.232
7668,2,0,0,180,0,0,0.0,0.0
7669,10,0,0,887,2,1,0.0,0.0
7682,67,2,17,2952,10,0,0.061,0.518
7717,160,19,33,8988,23,0,0.19,0.33
7723,8,0,0,662,3,0,0.0,0.0
7737,14,0,0,818,2,0,0.0,0.0
7739,53,2,3,3301,12,2,0.055,0.082
7763,38,0,4,2722,11,0,0.0,0.132
7767,270,69,30,14861,36,0,0.418,0.182
7776,49,0,0,4068,15,1,0.0,0.0
7781,177,9,3,14689,71,3,0.055,0.018
7782,128,8,12,5452,33,3,0.132,0.198
7784,34,5,4,1812,4,0,0.248,0.199
7795,5,0,0,480,1,0,0.0,0.0
7797,138,0,0,12407,5,1,0.0,0.0
7803,22,1,0,1747,3,0,0.052,0.0
7818,58,13,11,4606,8,0,0.254,0.215
7821,40,12,2,3131,23,0,0.345,0.057
7825,353,0,2,31665,18,1,0.0,0.006
7828,38,0,0,3285,15,0,0.0,0.0
7841,34,3,1,1641,6,0,0.165,0.055
7844,5,0,1,241,1,0,0.0,0.373
7858,19,0,2,686,2,0,0.0,0.262
7867,8,1,0,186,0,0,0.484,0.0
7874,202,0,0,17831,11,1,0.0,0.0
7881,71,4,1,5851,32,0,0.062,0.015
7899,4,1,0,57,0,0,1.579,0.0
7901,22,0,1,1614,5,1,0.0,0.056
7914,123,0,1,10977,9,0,0.0,0.008
7922,179,40,35,12972,33,1,0.278,0.243
7923,147,5,26,12325,34,0,0.037,0.19
7930,48,7,4,2988,11,1,0.211,0.12
7937,32,0,0,2658,4,0,0.0,0.0
7945,59,2,2,3526,9,0,0.051,0.051
7949,66,4,2,5799,6,0,0.062,0.031
7955,11,0,0,796,0,0,0.0,0.0
7970,49,0,1,3297,7,1,0.0,0.027
7971,248,84,27,18857,9,0,0.401,0.129
7978,6,0,1,285,2,0,0.0,0.316
7980,90,31,14,5341,5,0,0.522,0.236
7983,46,3,6,2967,6,0,0.091,0.182
7985,2,0,0,139,0,0,0.0,0.0
7989,65,8,6,3419,16,0,0.211,0.158
8006,87,17,16,7789,19,0,0.196,0.185
8019,63,5,9,3951,10,0,0.114,0.205
8060,168,12,4,13695,22,1,0.079,0.026
8073,26,3,2,1143,6,0,0.236,0.157
8108,53,1,0,2929,19,0,0.031,0.0
8163,5,0,0,301,3,0,0.0,0.0
8176,76,0,0,6683,4,1,0.0,0.0
8184,165,0,0,14456,19,4,0.0,0.0
8187,13,0,1,557,1,0,0.0,0.162
8188,7,3,1,451,1,0,0.599,0.2
8198,482,432,114,41150,64,4,0.945,0.249
8206,62,4,1,4640,14,0,0.078,0.019
8207,2,0,0,146,1,0,0.0,0.0
8246,12,0,0,1110,1,0,0.0,0.0
8284,2,0,0,53,0,1,0.0,0.0
8317,117,3,11,5764,3,0,0.047,0.172
8323,67,0,2,5294,18,0,0.0,0.034
8387,23,0,2,1277,3,0,0.0,0.141
8399,20,3,0,846,2,0,0.319,0.0
8421,102,1,3,8878,21,0,0.01,0.03
8480,44,4,9,2829,9,1,0.127,0.286
8487,142,13,16,7410,14,0,0.158,0.194
8491,180,33,33,13185,32,0,0.225,0.225
8498,14,0,0,1138,0,0,0.0,0.0
8538,97,6,5,6566,19,0,0.082,0.069
8548,56,3,3,3300,3,1,0.082,0.082
8552,219,55,19,11445,13,0,0.433,0.149
8559,12,0,0,459,3,0,0.0,0.0
8640,31,1,5,2510,8,0,0.036,0.179
8669,16,0,0,1448,5,0,0.0,0.0
8680,54,2,3,4572,10,1,0.039,0.059
8689,28,5,4,1234,4,0,0.365,0.292
8691,77,1,2,4545,13,2,0.02,0.04
8706,5,0,0,450,1,0,0.0,0.0
8709,44,3,0,3426,20,0,0.079,0.0
8730,39,2,4,1946,8,0,0.092,0.185
8733,192,0,1,16813,11,0,0.0,0.005
8740,4,0,0,222,0,0,0.0,0.0
8746,59,1,5,4766,8,0,0.019,0.094
8806,345,49,88,23223,62,2,0.19,0.341
8840,21,0,0,1138,2,0,0.0,0.0
8883,163,51,17,11556,19,1,0.397,0.132
8885,234,7,18,16683,19,1,0.038,0.097
9091,31,0,1,2790,3,0,0.0,0.032
9161,60,5,4,4692,5,0,0.096,0.077
9218,50,1,5,2886,5,0,0.031,0.156
9239,6,1,1,302,0,0,0.298,0.298
9335,189,35,11,10017,24,1,0.314,0.099
9339,197,11,9,15892,50,0,0.062,0.051
9340,72,3,0,5897,14,0,0.046,0.0
9354,74,21,11,4135,11,2,0.457,0.239
9369,41,0,0,3660,9,1,0.0,0.0
9410,146,9,3,9743,39,2,0.083,0.028
9413,119,24,11,5997,13,0,0.36,0.165
9422,293,0,0,26289,15,2,0.0,0.0
9493,16,0,0,1104,6,0,0.0,0.0
9500,130,0,1,11590,6,0,0.0,0.008
9501,33,0,0,2970,1,0,0.0,0.0
9502,46,2,1,2842,10,0,0.063,0.032
9506,3,0,0,30,0,0,0.0,0.0
9508,50,8,13,3547,7,0,0.203,0.33
9509,3,0,1,189,1,0,0.0,0.476
9524,15,1,4,652,3,0,0.138,0.552
9543,12,1,1,666,1,0,0.135,0.135
9593,244,9,17,21017,34,2,0.039,0.073
9594,196,14,3,15877,48,2,0.079,0.017
9596,12,1,1,956,2,0,0.094,0.094
9602,65,5,13,3835,3,0,0.117,0.305
9604,9,1,0,290,0,0,0.31,0.0
9616,96,32,11,7897,12,1,0.365,0.125
9618,122,21,35,8110,8,0,0.233,0.388
9619,79,1,2,6591,21,0,0.014,0.027
9621,47,0,1,4036,11,0,0.0,0.022
9638,73,1,5,6528,15,0,0.014,0.069
9643,88,11,7,7060,9,1,0.14,0.089
9644,213,12,8,18417,21,2,0.059,0.039
9645,67,4,4,3907,14,1,0.092,0.092
9646,2,0,0,78,0,0,0.0,0.0
9647,26,0,1,2284,2,0,0.0,0.039
9659,104,1,1,8007,5,0,0.011,0.011
9665,55,4,3,3802,2,0,0.095,0.071
9667,20,0,0,1721,6,2,0.0,0.0
9684,16,1,0,1247,2,1,0.072,0.0
9688,36,1,1,3024,5,0,0.03,0.03
9694,36,1,0,2962,14,0,0.03,0.0
9696,1,0,0,13,0,0,0.0,0.0
9697,68,3,1,5678,18,0,0.048,0.016
9698,38,0,0,3420,3,0,0.0,0.0
9706,2,0,0,130,0,0,0.0,0.0
9707,154,5,10,9780,27,0,0.046,0.092
9711,15,2,1,748,0,0,0.241,0.12
9737,28,0,1,2372,12,0,0.0,0.038
9743,55,1,0,4780,14,1,0.019,0.0
9761,6,0,1,358,2,0,0.0,0.251
9775,90,0,0,8083,2,1,0.0,0.0
9779,20,0,0,1697,1,0,0.0,0.0
9786,91,25,13,6496,10,1,0.346,0.18
9794,154,37,16,8928,11,0,0.373,0.161
9796,32,5,9,1791,5,0,0.251,0.452
9798,70,12,16,5220,7,0,0.207,0.276
9800,34,1,5,1259,9,0,0.071,0.357
9813,102,0,7,8748,13,1,0.0,0.072
9814,7,2,0,437,1,0,0.412,0.0
9819,207,14,2,17746,63,2,0.071,0.01
9824,122,37,14,7783,14,2,0.428,0.162
9828,125,2,4,10909,30,0,0.017,0.033
9830,47,4,3,3532,15,2,0.102,0.076
9832,6,0,0,221,0,0,0.0,0.0
9836,141,39,16,8490,27,0,0.413,0.17
9841,29,0,3,2535,7,0,0.0,0.107
9847,16,0,0,1297,2,0,0.0,0.0
9849,3,0,0,300,0,0,0.0,0.0
9850,161,7,4,13536,32,1,0.047,0.027
9852,84,7,10,6807,19,4,0.093,0.132
9856,17,0,1,792,3,0,0.0,0.114
9871,22,0,2,1672,10,0,0.0,0.108
9915,40,0,1,3114,5,0,0.0,0.029
9934,38,0,1,3018,12,0,0.0,0.03
9956,74,13,17,4075,8,0,0.287,0.375
9966,37,2,0,2245,4,0,0.08,0.0
9967,204,31,15,13470,46,1,0.207,0.1
9975,3,0,0,52,0,0,0.0,0.0
9980,4,1,0,268,0,0,0.336,0.0
9988,123,6,1,10112,25,0,0.053,0.009
10003,196,10,3,16261,17,1,0.055,0.017
10025,6,0,0,366,0,0,0.0,0.0
10029,53,1,0,4285,9,0,0.021,0.0
10118,1,0,0,90,0,0,0.0,0.0
10121,28,0,1,2144,9,1,0.0,0.042
10139,59,3,6,3756,8,0,0.072,0.144
10143,295,64,18,18643,34,0,0.309,0.087
10152,57,1,4,4623,17,0,0.019,0.078
10183,47,1,6,3879,5,0,0.023,0.139
10244,28,2,2,2501,8,0,0.072,0.072
10250,1,0,0,90,0,0,0.0,0.0
10254,33,0,0,2970,5,0,0.0,0.0
10255,56,5,5,2741,7,0,0.164,0.164
10267,2,0,0,12,0,0,0.0,0.0
10288,10,0,1,347,1,0,0.0,0.259
10289,33,6,3,1364,7,0,0.396,0.198
10329,1,0,0,17,0,0,0.0,0.0
10375,6,0,0,272,0,0,0.0,0.0
10424,152,9,19,13099,20,1,0.062,0.131
10471,358,29,13,28865,99,1,0.09,0.041
10501,6,5,1,522,2,0,0.862,0.172
10503,54,4,3,4553,11,0,0.079,0.059
10504,37,0,1,1974,8,0,0.0,0.046
10598,106,3,4,6743,23,0,0.04,0.053
10642,92,1,1,7800,19,0,0.012,0.012
10885,77,5,7,3937,17,1,0.114,0.16
11111,134,7,4,10216,27,1,0.062,0.035
11268,64,6,6,4009,12,1,0.135,0.135
11333,16,3,2,740,1,0,0.365,0.243
11354,94,2,3,8037,36,1,0.022,0.034
11359,7,1,0,239,0,0,0.377,0.0
11360,1,0,0,41,0,0,0.0,0.0
11365,16,0,0,939,0,0,0.0,0.0
11378,8,0,1,440,0,0,0.0,0.205
11530,238,0,13,18450,30,0,0.0,0.063
11680,54,0,0,4686,1,0,0.0,0.0
11757,6,0,0,570,1,0,0.0,0.0
11765,65,10,2,5791,13,0,0.155,0.031
12028,96,0,0,8336,6,0,0.0,0.0
12029,151,0,1,13533,4,1,0.0,0.007
12033,2,0,0,135,0,0,0.0,0.0
12064,37,0,2,2520,8,1,0.0,0.071
12093,47,1,0,3667,8,0,0.025,0.0
12096,112,1,6,9319,28,0,0.01,0.058
12098,4,0,0,360,1,0,0.0,0.0
12101,119,1,8,10230,22,0,0.009,0.07
12106,93,14,12,6879,13,0,0.183,0.157
12112,27,1,0,2336,7,0,0.039,0.0
12115,2,0,0,120,0,0,0.0,0.0
12124,180,0,7,14379,31,0,0.0,0.044
12125,20,0,0,1710,2,0,0.0,0.0
12127,49,3,0,4258,13,0,0.063,0.0
12134,96,3,7,8510,15,0,0.032,0.074
12142,46,11,3,2620,2,0,0.378,0.103
12149,111,2,2,8317,40,0,0.022,0.022
12249,333,39,56,23693,96,3,0.148,0.213
12275,10,0,0,627,1,0,0.0,0.0
12282,490,23,29,41092,52,0,0.05,0.064
12351,74,4,2,4715,29,0,0.076,0.038
12359,53,0,1,4680,1,0,0.0,0.019
12379,62,1,1,4760,11,1,0.019,0.019
12384,103,4,3,7844,26,0,0.046,0.034
12386,89,5,4,6462,14,2,0.07,0.056
12387,13,0,0,992,1,0,0.0,0.0
12398,13,0,0,181,1,0,0.0,0.0
12401,1,0,0,11,0,0,0.0,0.0
12502,54,2,8,3537,4,0,0.051,0.204
12503,49,3,0,3882,9,1,0.07,0.0
12508,132,16,22,9277,13,0,0.155,0.213
12515,55,3,1,4577,24,0,0.059,0.02
12516,70,12,6,3822,5,1,0.283,0.141
12517,9,2,0,646,2,0,0.279,0.0
12518,199,0,1,17889,12,1,0.0,0.005
12530,1,0,0,90,0,0,0.0,0.0
12540,19,0,3,1411,4,0,0.0,0.191
12563,254,47,29,13068,30,3,0.324,0.2
12569,42,0,0,3628,2,0,0.0,0.0
12570,17,0,2,1435,6,0,0.0,0.125
12575,20,1,1,1635,0,0,0.055,0.055
12589,320,0,0,28841,12,1,0.0,0.0
12597,46,0,2,3905,12,0,0.0,0.046
12610,36,1,0,3178,6,0,0.028,0.0
12628,27,5,2,1224,5,0,0.368,0.147
12638,23,2,1,1261,0,0,0.143,0.071
12654,31,9,4,1647,5,0,0.492,0.219
12663,145,1,10,12126,20,1,0.007,0.074
12665,179,4,8,15226,33,2,0.024,0.047
12673,52,11,6,4415,16,0,0.224,0.122
12674,83,6,0,6876,13,0,0.079,0.0
12682,38,0,0,3420,2,0,0.0,0.0
12688,386,24,33,32948,95,3,0.066,0.09
12691,144,7,3,11149,36,1,0.057,0.024
12693,2,0,0,156,0,0,0.0,0.0
12703,69,0,3,4800,13,1,0.0,0.056
12704,96,4,5,6910,11,0,0.052,0.065
12709,24,1,0,2064,0,0,0.044,0.0
12729,153,58,16,10749,9,2,0.486,0.134
12732,46,3,1,3898,13,0,0.069,0.023
12742,9,0,0,418,1,0,0.0,0.0
12743,55,1,6,4000,3,0,0.022,0.135
12746,26,3,4,1819,2,1,0.148,0.198
12751,5,0,0,450,0,0,0.0,0.0
12752,166,0,0,14895,7,0,0.0,0.0
12753,39,0,0,3480,1,1,0.0,0.0
12758,81,7,6,6600,22,1,0.095,0.082
12763,184,43,22,11326,32,0,0.342,0.175
12765,74,2,3,6176,11,1,0.029,0.044
12769,11,1,0,625,2,0,0.144,0.0
12772,43,0,0,3725,0,0,0.0,0.0
12773,152,1,9,12702,27,2,0.007,0.064
12802,9,0,0,577,0,0,0.0,0.0
12804,70,4,9,3772,11,2,0.095,0.215
12807,25,5,1,1148,2,0,0.392,0.078
12811,138,9,7,12329,19,2,0.066,0.051
12812,38,3,2,3231,4,0,0.084,0.056
12814,93,0,0,8335,1,0,0.0,0.0
12817,101,0,3,9000,1,2,0.0,0.03
12836,49,2,2,4074,7,0,0.044,0.044
12840,17,2,1,1019,0,0,0.177,0.088
12864,54,0,1,4685,6,2,0.0,0.019
12872,57,3,3,4877,12,0,0.055,0.055
12873,123,37,10,10070,18,2,0.331,0.089
12880,120,0,0,10610,13,0,0.0,0.0
12883,134,5,4,10615,17,0,0.042,0.034
12888,28,3,1,1244,3,0,0.217,0.072
12895,40,0,0,3555,8,0,0.0,0.0
12900,123,6,10,10260,20,0,0.053,0.088
12906,106,5,1,8166,24,0,0.055,0.011
12907,181,0,0,16308,6,0,0.0,0.0
12908,131,11,22,9623,21,2,0.103,0.206
12912,22,1,1,1282,5,0,0.07,0.07
12938,49,7,3,2500,7,2,0.252,0.108
12953,120,3,2,10655,23,0,0.025,0.017
12957,45,0,0,3942,1,1,0.0,0.0
12974,194,4,3,17041,39,0,0.021,0.016
12979,71,4,1,5206,20,0,0.069,0.017
12988,28,0,0,1694,6,0,0.0,0.0
13001,28,0,1,2349,6,0,0.0,0.038
13021,79,0,0,7103,3,0,0.0,0.0
13023,173,46,8,10170,13,0,0.407,0.071
13028,27,2,0,2141,9,0,0.084,0.0
13036,26,1,1,1902,2,0,0.047,0.047
13037,24,1,0,1698,4,0,0.053,0.0
13038,109,4,4,8276,20,0,0.043,0.043
13041,104,0,0,9281,7,0,0.0,0.0
13047,9,0,1,480,0,0,0.0,0.188
13048,22,0,0,1901,2,0,0.0,0.0
13049,24,1,2,1984,5,0,0.045,0.091
13051,15,0,1,1044,6,0,0.0,0.086
13058,64,2,9,5297,2,0,0.034,0.153
13061,67,1,2,5613,21,0,0.016,0.032
13063,19,0,0,1299,2,1,0.0,0.0
13069,18,0,0,1532,5,0,0.0,0.0
13073,62,5,11,3828,15,0,0.118,0.259
13074,37,0,0,3197,2,0,0.0,0.0
13078,110,3,6,9735,22,0,0.028,0.055
13087,3,0,0,49,0,0,0.0,0.0
13090,42,0,5,3480,16,1,0.0,0.129
13091,215,55,30,16681,35,1,0.297,0.162
13099,25,0,0,2196,0,1,0.0,0.0
13103,72,20,2,4605,20,1,0.391,0.039
13110,45,1,1,3536,8,0,0.025,0.025
13111,65,1,0,5574,6,1,0.016,0.0
13113,10,1,0,350,2,0,0.257,0.0
13114,15,1,1,730,0,0,0.123,0.123
13121,281,11,5,23802,67,3,0.042,0.019
13122,87,14,2,4584,8,0,0.275,0.039
13147,88,2,2,6422,25,2,0.028,0.028
13150,13,9,2,991,3,0,0.817,0.182
13157,41,0,1,2373,14,1,0.0,0.038
13166,5,0,0,375,2,0,0.0,0.0
13168,98,8,10,6548,20,2,0.11,0.137
13175,4,0,1,73,0,0,0.0,1.233
13213,18,0,1,1371,4,1,0.0,0.066
13216,46,0,0,4140,1,0,0.0,0.0
13217,236,3,26,19839,59,2,0.014,0.118
13222,69,1,2,5620,17,1,0.016,0.032
13230,182,12,12,16232,33,1,0.067,0.067
13239,54,12,3,2689,1,0,0.402,0.1
13258,191,7,6,14665,34,0,0.043,0.037
13271,47,0,0,4230,2,0,0.0,0.0
13283,134,0,0,12046,1,1,0.0,0.0
13286,32,2,5,1809,5,2,0.1,0.249
13292,111,22,19,7599,20,0,0.261,0.225
13309,34,0,5,2257,5,0,0.0,0.199
13326,6,0,0,540,1,0,0.0,0.0
13340,24,3,2,1459,0,0,0.185,0.123
13354,24,1,0,2080,5,0,0.043,0.0
13368,2,1,0,118,0,0,0.763,0.0
13371,39,3,1,2326,6,0,0.116,0.039
13372,2,0,0,9,0,0,0.0,0.0
13389,87,0,2,6833,26,0,0.0,0.026
13405,16,1,0,366,2,0,0.246,0.0
13412,50,9,5,3248,9,0,0.249,0.139
13426,19,0,4,1624,0,0,0.0,0.222
13427,87,12,4,6258,18,2,0.173,0.058
13431,18,0,1,1083,1,0,0.0,0.083
13443,5,0,0,404,1,0,0.0,0.0
13445,18,1,0,738,4,0,0.122,0.0
13460,33,0,0,2970,1,0,0.0,0.0
13465,134,4,16,10053,26,3,0.036,0.143
13483,84,6,4,6653,19,0,0.081,0.054
13490,3,0,0,169,2,0,0.0,0.0
13493,126,24,28,6547,3,0,0.33,0.385
13501,74,0,0,6493,9,1,0.0,0.0
13507,211,23,36,18182,18,0,0.114,0.178
13520,223,13,5,18526,14,2,0.063,0.024
13543,56,0,11,3393,2,0,0.0,0.292
13557,24,1,0,1965,4,0,0.046,0.0
13561,164,67,51,11367,12,0,0.53,0.404
13572,284,0,1,25482,10,0,0.0,0.004
13573,140,0,9,11434,25,2,0.0,0.071
13582,34,0,0,2565,8,0,0.0,0.0
13583,78,5,2,6374,19,0,0.071,0.028
13612,4,0,0,294,2,0,0.0,0.0
13616,32,0,0,2159,6,0,0.0,0.0
13640,23,0,0,2011,0,0,0.0,0.0
13683,34,1,0,1693,11,0,0.053,0.0
13686,4,0,0,80,1,0,0.0,0.0
13702,61,17,5,4001,5,0,0.382,0.112
13743,28,0,0,1755,5,0,0.0,0.0
13748,17,6,1,1103,2,0,0.49,0.082
13749,26,0,1,1421,8,0,0.0,0.063
13783,4,0,0,243,0,0,0.0,0.0
13796,17,3,1,1043,4,0,0.259,0.086
13799,75,21,15,6101,12,1,0.31,0.221
13823,22,0,0,1788,6,0,0.0,0.0
13829,21,1,1,1676,6,0,0.054,0.054
13831,14,3,1,882,4,0,0.306,0.102
13845,34,3,3,2712,7,0,0.1,0.1
13849,35,4,1,1905,4,1,0.189,0.047
13862,150,9,6,11662,48,0,0.069,0.046
13867,18,1,0,1543,1,0,0.058,0.0
13872,97,2,4,7944,26,0,0.023,0.045
13894,24,0,0,2150,1,1,0.0,0.0
13902,16,0,4,1063,0,0,0.0,0.339
13905,49,2,2,4240,8,0,0.042,0.042
13919,76,1,4,6249,12,1,0.014,0.058
13932,89,6,4,7525,16,0,0.072,0.048
13938,93,17,11,7955,18,0,0.192,0.124
13942,20,1,1,1179,5,0,0.076,0.076
13946,223,53,29,17135,39,0,0.278,0.152
13952,7,0,1,68,0,0,0.0,1.324
13957,33,0,0,2970,4,0,0.0,0.0
13959,80,25,5,5828,6,0,0.386,0.077
13964,1,0,0,72,0,0,0.0,0.0
13972,34,2,0,2776,7,0,0.065,0.0
13979,49,6,6,2910,8,0,0.186,0.186
14007,19,0,0,1170,3,0,0.0,0.0
14013,16,6,0,677,0,0,0.798,0.0
14031,3,0,1,134,0,0,0.0,0.672
14041,32,2,0,2793,3,0,0.064,0.0
14047,39,1,9,3364,5,0,0.027,0.241
14066,190,21,18,12767,8,1,0.148,0.127
14069,1,0,0,55,0,0,0.0,0.0
14081,68,3,5,4595,8,1,0.059,0.098
14086,398,18,44,26599,83,1,0.061,0.149
14098,78,0,0,6976,4,0,0.0,0.0
14118,56,4,4,3774,13,0,0.095,0.095
14119,162,36,42,12869,26,2,0.252,0.294
14124,96,5,4,7638,17,2,0.059,0.047
14127,157,26,22,9058,16,0,0.258,0.219
14128,33,0,1,2329,3,0,0.0,0.039
14132,403,28,20,33998,87,4,0.074,0.053
14137,69,0,4,5695,13,1,0.0,0.063
14149,2,0,0,73,1,0,0.0,0.0
14151,6,0,0,540,0,0,0.0,0.0
14170,79,42,14,6605,9,0,0.572,0.191
14178,30,1,0,1163,3,0,0.077,0.0
14186,43,3,5,1428,2,0,0.189,0.315
14192,174,13,14,13729,36,1,0.085,0.092
14195,103,1,0,8604,17,0,0.01,0.0
14219,21,0,0,1741,3,0,0.0,0.0
14221,284,16,31,18931,19,0,0.076,0.147
14240,16,0,0,339,3,0,0.0,0.0
14244,9,0,0,623,1,1,0.0,0.0
14259,40,1,0,3026,7,0,0.03,0.0
14262,11,0,0,829,2,1,0.0,0.0
14263,71,1,0,4721,22,0,0.019,0.0
14270,26,2,0,2330,8,1,0.077,0.0
14274,21,1,0,1890,8,0,0.048,0.0
14279,3,0,0,78,0,0,0.0,0.0
14282,87,3,2,7617,23,0,0.035,0.024
14309,9,1,0,267,1,1,0.337,0.0
14331,12,0,0,798,6,0,0.0,0.0
14334,2,0,0,136,0,0,0.0,0.0
14342,24,0,0,2057,4,1,0.0,0.0
14349,6,0,0,141,0,0,0.0,0.0
14365,15,0,0,1129,1,0,0.0,0.0
14403,28,1,2,2090,9,0,0.043,0.086
14511,65,5,13,4070,18,1,0.111,0.287
14514,26,0,2,2247,10,0,0.0,0.08
14515,36,0,1,2901,11,0,0.0,0.031
14520,27,1,0,2341,6,0,0.038,0.0
14521,128,8,2,11071,23,0,0.065,0.016
14523,39,1,0,3009,13,0,0.03,0.0
14533,173,3,23,12932,46,0,0.021,0.16
14535,3,0,0,225,2,0,0.0,0.0
14542,42,15,2,1535,8,0,0.879,0.117
14551,41,1,6,2239,5,0,0.04,0.241
14552,12,0,1,629,0,0,0.0,0.143
14555,35,0,0,3062,6,0,0.0,0.0
14558,55,5,9,3110,4,0,0.145,0.26
14574,24,3,2,1423,0,0,0.19,0.126
14579,52,2,1,4212,11,0,0.043,0.021
14608,2,0,0,210,0,0,0.0,0.0
14641,39,10,2,2317,2,1,0.388,0.078
14678,101,21,10,7528,8,2,0.251,0.12
14690,67,0,0,6030,1,1,0.0,0.0
14694,3,0,0,112,0,0,0.0,0.0
14695,34,0,0,3060,0,0,0.0,0.0
14708,45,2,2,3850,5,0,0.047,0.047
14716,19,0,0,1291,1,0,0.0,0.0
14735,143,43,9,9288,5,0,0.417,0.087
14736,3,0,0,118,1,0,0.0,0.0
14746,103,4,18,7377,7,0,0.049,0.22
14754,9,0,4,352,1,0,0.0,1.023
14768,107,2,6,8988,17,2,0.02,0.06
14792,56,3,4,3668,8,0,0.074,0.098
14821,54,1,4,3926,8,0,0.023,0.092
14852,6,0,0,432,2,1,0.0,0.0
14856,16,0,0,1004,1,0,0.0,0.0
14863,119,13,5,9677,35,0,0.121,0.047
14879,19,4,1,960,2,0,0.375,0.094
14881,37,0,0,3330,7,1,0.0,0.0
14882,104,4,5,7354,16,0,0.049,0.061
14927,8,0,1,591,2,0,0.0,0.152
14933,34,9,13,2694,8,1,0.301,0.434
14934,16,2,0,1271,2,0,0.142,0.0
14937,98,0,0,8822,8,0,0.0,0.0
14939,9,1,0,182,0,0,0.495,0.0
